score,budget_x,country
72.0,99800000.0,JP
65.0,20000000.0,US
77.0,1600000.0,US
73.0,160800000.0,JP
78.0,100780000.0,AU
68.0,56600000.0,US
55.0,6000000.0,US
77.0,15000000.0,AU
67.0,85400000.0,AU
72.0,26268000.0,KR
69.0,11000000.0,AU
66.0,47220616.4,AU
78.0,39461149.2,AU
83.0,961023.8,KR
64.0,8500000.0,AU
63.0,5000000.0,US
58.0,18000000.0,AU
80.0,18000.0,DE
52.0,110850080.0,US
41.0,6030000.0,JP
58.0,156800000.0,US
72.0,25000000.0,US
75.0,3500000.0,RU
62.0,3000000.0,US
60.0,4000000.0,US
60.0,50000.0,US
60.0,10000000.0,AU
60.0,2485518.0,DK
56.0,32000000.0,AU
70.0,108400000.0,KR
78.0,101400000.0,AU
61.0,12000000.0,AU
56.0,5300000.0,IE
63.0,7338225.8,US
51.0,18000000.0,AU
66.0,20000000.0,AU
57.0,15000000.0,AU
75.0,22000000.0,AU
78.0,10000000.0,GB
58.0,92000000.0,AU
80.0,118640000.0,CA
59.0,164900000.0,AU
74.0,100000.0,AU
59.0,20026068.0,AU
53.0,18145817.8,US
42.0,81300000.0,DE
62.0,15000000.0,US
72.0,152400000.0,US
58.0,70740000.0,US
0.0,174600000.0,JP
55.0,5000000.0,US
66.0,180000000.0,US
71.0,12000000.0,AU
42.0,61100000.0,BE
64.0,91400000.0,HK
71.0,23622012.8,KR
57.0,16000000.0,US
66.0,50140000.0,GB
66.0,7000000.0,US
53.0,3000000.0,US
56.0,53400000.0,AU
79.0,102460000.0,AU
78.0,800000.0,AU
63.0,128200000.0,MX
60.0,6000000.0,AU
77.0,35000000.0,AU
62.0,118600000.0,US
82.0,235000000.0,US
49.0,130200000.0,US
72.0,10000000.0,AU
70.0,40789400.0,US
51.0,21000000.0,AU
65.0,50000000.0,AU
70.0,2000000.0,GB
61.0,88800000.0,AU
56.0,55000000.0,AU
71.0,25091412.8,US
67.0,60000000.0,US
65.0,46000000.0,AU
69.0,28000000.0,AU
59.0,19600000.0,AU
55.0,7900000.0,US
81.0,174400000.0,MX
69.0,3500000.0,US
62.0,110800000.0,FR
56.0,4500000.0,UA
70.0,2000000.0,GB
84.0,110880000.0,JP
61.0,23600000.0,AU
74.0,19000000.0,AU
69.0,30000000.0,AU
53.0,5720000.0,US
20.0,12001040.0,KR
65.0,20000000.0,US
42.0,102300000.0,US
70.0,8000000.0,HK
64.0,25000000.0,AU
54.0,106600000.0,AU
73.0,13305000.0,KR
71.0,38274800.0,AU
55.0,49200000.0,GB
68.0,97800000.0,FR
62.0,28000000.0,AU
76.0,105000000.0,JP
54.0,71800000.0,US
55.0,49200000.0,US
66.0,53340523.8,US
61.0,5700000.0,CA
57.0,45000000.0,AU
73.0,35000000.0,AU
53.0,132000000.0,US
71.0,5000000.0,KR
80.0,185260000.0,AU
70.0,11900000.0,AU
73.0,90000000.0,US
62.0,25000000.0,AU
71.0,69000000.0,US
98.0,45000000.0,KR
69.0,111600000.0,US
67.0,75500000.0,MX
63.0,87000000.0,BR
68.0,78200000.0,KR
73.0,11000000.0,AU
75.0,11000000.0,AU
65.0,20000000.0,AU
73.0,2000000.0,AU
71.0,20000000.0,AU
78.0,3200000.0,US
68.0,16000000.0,US
62.0,107200000.0,US
73.0,93000000.0,JP
65.0,40000000.0,AU
41.0,101800000.0,US
67.0,85051500.0,KR
56.0,5460000.0,US
39.0,1000000.0,AU
67.0,108200000.0,FR
60.0,150600000.0,US
60.0,112000000.0,AU
48.0,58000000.0,US
63.0,14000000.0,US
66.0,10000000.0,AU
56.0,1000000.0,US
60.0,19000000.0,AU
81.0,12308000.0,KR
61.0,23000000.0,AU
61.0,38000000.0,AU
65.0,92940000.0,US
77.0,15000000.0,US
61.0,109600000.0,AU
67.0,55000000.0,AU
68.0,3200000.0,AU
65.0,20000000.0,AU
68.0,9000000.0,AU
0.0,200000000.0,US
59.0,21600000.0,US
69.0,4631396.6,AU
46.0,74000000.0,IT
44.0,50000000.0,US
64.0,40000000.0,US
82.0,70700000.0,AU
60.0,19000000.0,US
66.0,75000000.0,AU
64.0,750000.0,US
63.0,134000000.0,FR
54.0,162800000.0,ES
75.0,98800000.0,US
71.0,119000000.0,GB
70.0,25000000.0,AU
51.0,2000000.0,NL
57.0,20000000.0,US
70.0,105740523.8,KR
20.0,12001040.0,PH
66.0,47660000.0,AU
69.0,650000.0,US
69.0,90000000.0,US
58.0,14000000.0,AU
72.0,3768000.0,JP
68.0,147983.0,ID
65.0,73500000.0,US
59.0,6400000.0,AU
67.0,85017249.0,US
64.0,115500000.0,CL
82.0,3000000.0,US
61.0,28000000.0,US
56.0,96800000.0,BR
64.0,90000000.0,AU
73.0,6900000.0,AU
55.0,2400000.0,US
67.0,70000000.0,AU
58.0,4570000.0,AU
80.0,3000000.0,AU
68.0,10000000.0,AU
49.0,92400000.0,US
65.0,5000000.0,US
72.0,103200000.0,AU
63.0,8000000.0,IT
68.0,53400000.0,AU
51.0,7000000.0,AU
53.0,5545817.8,US
67.0,35000000.0,AU
66.0,12000000.0,US
70.0,11000000.0,AU
62.0,5000000.0,AU
71.0,15000000.0,US
67.0,42000000.0,AU
52.0,77140000.0,US
71.0,74600000.0,US
73.0,4500000.0,AU
82.0,65000000.0,AU
82.0,7000000.0,AU
48.0,109000000.0,AU
65.0,30250000.0,AU
69.0,80000000.0,AU
74.0,117400000.0,US
70.0,83140000.0,US
55.0,9225817.8,AU
71.0,5300000.0,FR
60.0,14740000.0,AU
63.0,102780000.0,US
40.0,112800000.0,TH
70.0,27000000.0,AU
67.0,600000.0,GB
65.0,7500000.0,US
71.0,105200000.0,ES
46.0,139500000.0,FR
60.0,1413543.0,TW
73.0,57600000.0,JP
68.0,106000000.0,GB
63.0,130000000.0,CA
78.0,101400000.0,MX
0.0,241940000.0,GB
61.0,30000000.0,US
60.0,23030000.0,FR
69.0,30000000.0,AU
57.0,149000000.0,AU
70.0,86600000.0,US
65.0,100000000.0,MX
36.0,47270000.0,KR
69.0,111600000.0,DE
34.0,7500000.0,AU
69.0,108200000.0,JP
66.0,2300000.0,US
70.0,4000000.0,AU
70.0,99800000.0,US
59.0,25000000.0,AU
70.0,12000000.0,AU
54.0,4900000.0,US
68.0,25840900.0,US
53.0,136200000.0,US
57.0,20000000.0,AU
68.0,143700000.0,JP
62.0,15000000.0,AU
68.0,120800000.0,KR
68.0,57400000.0,JP
59.0,167840000.0,AU
59.0,14000000.0,US
60.0,114200000.0,ES
67.0,6261504.0,US
73.0,107600000.0,PL
75.0,13000000.0,AU
75.0,9400000.0,ES
51.0,128400000.0,AU
80.0,12000000.0,GB
67.0,27440000.0,AU
42.0,100000000.0,AU
63.0,7000000.0,AU
74.0,86600000.0,AU
72.0,3200000.0,CO
79.0,134000000.0,JP
71.0,275576.0,GR
73.0,11000000.0,US
70.0,777000.0,AU
73.0,26185792.0,US
0.0,181600000.0,KR
58.0,10000000.0,FI
63.0,24000000.0,AU
62.0,5088225.8,US
79.0,107900000.0,JP
67.0,18000000.0,AU
75.0,3600000.0,US
64.0,60000000.0,AU
63.0,46000000.0,AU
57.0,109000000.0,US
77.0,92400000.0,CO
72.0,25000000.0,AU
40.0,118800000.0,ES
70.0,4500000.0,US
60.0,157000000.0,IN
64.0,92600000.0,US
67.0,23000000.0,AU
64.0,11000000.0,US
67.0,57400000.0,US
70.0,122800000.0,US
72.0,37500000.0,AU
68.0,72400000.0,KR
71.0,81300000.0,US
71.0,2700000.0,US
69.0,7500000.0,AU
69.0,7000000.0,US
63.0,5000000.0,US
59.0,3000000.0,US
69.0,15000000.0,US
69.0,152000000.0,JP
73.0,20000000.0,AU
65.0,77400000.0,CA
73.0,17830000.0,AU
58.0,70740000.0,CA
76.0,83800000.0,US
69.0,17000000.0,AU
65.0,95600000.0,JP
73.0,55000000.0,AU
73.0,19000000.0,AU
48.0,10000000.0,US
73.0,14000000.0,FR
55.0,32500000.0,AU
67.0,75500000.0,FR
67.0,20000000.0,AU
66.0,138000000.0,AU
45.0,114500000.0,KR
75.0,127200000.0,KR
58.0,7000000.0,AU
74.0,50000000.0,US
67.0,25000000.0,US
79.0,149200000.0,US
50.0,141800000.0,US
63.0,20000000.0,US
50.0,63000000.0,IT
58.0,30000000.0,AU
71.0,94000000.0,US
60.0,123200000.0,TH
69.0,111600000.0,US
61.0,5000000.0,US
40.0,76800000.0,HK
69.0,55024000.0,AU
70.0,96140000.0,US
59.0,50000000.0,AU
68.0,113000000.0,US
0.0,167540000.0,GB
70.0,9400000.0,AU
66.0,5000000.0,US
64.0,22000000.0,AU
77.0,37000000.0,US
64.0,45000000.0,AU
75.0,117400000.0,GB
0.0,174600000.0,HK
74.0,12500000.0,AU
58.0,3970000.0,US
54.0,132600000.0,FR
75.0,515001.4,GB
61.0,148560000.0,US
69.0,95000000.0,RU
52.0,18000000.0,US
52.0,3500000.0,US
65.0,40000000.0,US
63.0,72800000.0,US
57.0,102000000.0,AU
65.0,39780000.0,US
65.0,120000000.0,AU
71.0,2500000.0,AU
40.0,3460000.0,US
72.0,15000000.0,US
64.0,172000000.0,US
66.0,20000000.0,AU
68.0,16000000.0,US
70.0,96140000.0,AU
76.0,17000000.0,US
49.0,167400000.0,US
79.0,198000000.0,AU
71.0,20000000.0,AU
64.0,6000000.0,US
64.0,45000000.0,US
72.0,26848000.0,AU
64.0,8000000.0,AU
61.0,57000000.0,AU
73.0,10000000.0,US
68.0,6250000.0,AU
33.0,7700000.0,AU
61.0,30000000.0,AU
58.0,150400000.0,US
40.0,101800000.0,KR
71.0,122200000.0,SE
69.0,165000000.0,AU
73.0,158000000.0,JP
59.0,45000000.0,US
74.0,7000000.0,AU
56.0,113800000.0,US
80.0,9260980.0,AU
71.0,50600000.0,AU
57.0,30000000.0,AU
59.0,6770000.0,US
0.0,183540000.0,US
57.0,32000000.0,US
58.0,13000000.0,AU
55.0,10000000.0,US
63.0,110800000.0,US
69.0,75000000.0,US
71.0,40000000.0,AU
75.0,113600000.0,IN
56.0,123000000.0,US
63.0,16730000.0,JP
56.0,5500000.0,AU
72.0,40000000.0,AU
54.0,3380017.8,HK
47.0,105600000.0,AU
54.0,122400000.0,US
39.0,118800000.0,US
61.0,8000000.0,US
73.0,78800000.0,IT
56.0,130200000.0,AU
71.0,10000000.0,AU
68.0,15000000.0,AU
52.0,127400000.0,US
64.0,51400000.0,AU
48.0,900000.0,US
63.0,48000000.0,US
73.0,42000000.0,US
73.0,15000000.0,US
68.0,18000000.0,AU
68.0,33000000.0,US
57.0,5000000.0,US
58.0,35000000.0,AU
54.0,88400000.0,US
69.0,46000000.0,AU
66.0,113000000.0,ES
51.0,8000000.0,US
73.0,71400000.0,FR
51.0,70800000.0,AU
49.0,1181389.0,US
59.0,10770000.0,US
67.0,80000000.0,JP
65.0,141280000.0,JP
72.0,26648000.0,GB
69.0,8000000.0,AU
0.0,198000000.0,TH
68.0,11000000.0,AU
67.0,8580000.0,AU
62.0,200000.0,US
74.0,67800000.0,AU
0.0,100.0,NL
67.0,38000000.0,US
52.0,106600000.0,US
68.0,99000000.0,US
71.0,121800000.0,KR
71.0,27642400.0,JP
78.0,171000000.0,AU
59.0,2410000.0,AU
62.0,26.0,AU
0.0,185534545.8,ID
64.0,15700000.0,AU
57.0,1500000.0,AU
65.0,199000000.0,AU
60.0,15000000.0,AU
78.0,96800000.0,US
70.0,110780000.0,FR
70.0,148200000.0,AU
69.0,20000000.0,AU
56.0,96800000.0,CL
60.0,6000000.0,ES
60.0,81000000.0,US
67.0,16000000.0,US
84.0,141400000.0,KR
63.0,4800000.0,US
73.0,3398000.0,US
72.0,96400000.0,JP
64.0,27500000.0,US
73.0,1500000.0,AU
79.0,473937.4,KR
72.0,15000000.0,US
67.0,75500000.0,US
73.0,107000000.0,AU
67.0,40000000.0,AU
67.0,127600000.0,US
62.0,65000000.0,AU
57.0,25000000.0,US
66.0,67500000.0,AU
68.0,89180000.0,US
63.0,16723043.0,KR
54.0,42000000.0,AU
74.0,6517792.0,AU
71.0,119400000.0,FR
54.0,75000000.0,US
60.0,15000000.0,AU
53.0,10000000.0,US
58.0,20000000.0,US
79.0,3800000.0,AU
73.0,97060000.0,US
72.0,55000000.0,AU
66.0,122400000.0,HK
77.0,183200000.0,JP
49.0,10000000.0,IT
66.0,46980000.0,AU
61.0,85600000.0,US
45.0,5000000.0,US
53.0,117200000.0,AU
66.0,142600000.0,JP
60.0,103600000.0,US
78.0,130000000.0,US
72.0,3000000.0,US
62.0,40000000.0,US
54.0,58800000.0,US
57.0,825000.0,US
68.0,25000000.0,US
64.0,87800000.0,FR
70.0,87800000.0,RU
62.0,146200000.0,US
58.0,68500000.0,US
79.0,7300000.0,FR
61.0,2000000.0,US
57.0,1500000.0,AU
64.0,2000000.0,AU
77.0,3000000.0,US
58.0,10000000.0,AU
68.0,100000000.0,AU
66.0,88000000.0,US
76.0,124200000.0,DE
41.0,500000.0,US
62.0,66890000.0,HK
67.0,69400000.0,HK
65.0,18000000.0,AU
58.0,21000000.0,AU
58.0,20000000.0,AU
58.0,79600000.0,US
71.0,947000.0,AU
65.0,141280000.0,JP
72.0,62571600.0,US
57.0,92400000.0,US
54.0,130200000.0,AU
64.0,80400000.0,BR
59.0,6570000.0,US
63.0,23640000.0,AU
76.0,123000000.0,AU
73.0,53600000.0,US
62.0,6740000.0,JP
100.0,201000000.0,KR
63.0,87000000.0,IT
53.0,133400000.0,SE
46.0,89200000.0,JP
70.0,105000000.0,AU
53.0,10000000.0,US
59.0,184740000.0,US
74.0,16000000.0,US
70.0,965000.0,DK
78.0,149900000.0,US
72.0,163200000.0,KR
58.0,139400000.0,US
43.0,86500000.0,JP
80.0,5500000.0,AU
69.0,116600000.0,US
56.0,15000000.0,US
64.0,13000000.0,US
71.0,18000000.0,AU
57.0,20000000.0,AU
74.0,20000000.0,AU
57.0,40000000.0,AU
73.0,1650000.0,AU
63.0,1000000.0,AU
53.0,95000000.0,US
59.0,14000000.0,US
74.0,16000000.0,AU
0.0,195000000.0,KH
67.0,15000000.0,US
76.0,125000.0,HK
50.0,137800000.0,US
55.0,43000000.0,AU
64.0,70000000.0,US
45.0,138800000.0,KR
64.0,98400000.0,US
68.0,10000000.0,AU
69.0,175000000.0,JP
51.0,17000000.0,US
60.0,98600000.0,US
40.0,101800000.0,US
61.0,40000000.0,AU
72.0,26848000.0,AU
57.0,156600000.0,DK
70.0,3500000.0,GB
70.0,93340000.0,AU
73.0,6600001.4,AU
62.0,109000000.0,BR
58.0,31000000.0,CA
59.0,23890000.0,US
64.0,27500000.0,AU
68.0,10000000.0,AU
72.0,9200000.0,IN
73.0,100000000.0,US
73.0,6000000.0,US
57.0,4581468.0,GB
63.0,80000000.0,AU
82.0,1400000.0,AU
67.0,121000000.0,AU
65.0,95600000.0,IT
0.0,195000000.0,ID
66.0,3000000.0,US
52.0,28000000.0,US
70.0,118800000.0,AU
30.0,15541000.0,CO
44.0,82100000.0,US
69.0,104380000.0,HK
73.0,125360000.0,DE
57.0,118008009.2,FR
56.0,14000000.0,AU
56.0,650000.0,AU
54.0,3940017.8,US
68.0,23000000.0,AU
0.0,213940000.0,IT
69.0,900000.0,AU
53.0,153800000.0,US
74.0,35000000.0,AU
58.0,84800000.0,UY
71.0,104000000.0,CN
67.0,113600000.0,US
74.0,13122000.0,JP
56.0,60000000.0,US
44.0,124800000.0,US
63.0,123000000.0,US
68.0,23000000.0,HK
44.0,111300000.0,DE
57.0,136300000.0,AU
60.0,108000000.0,US
56.0,91000000.0,IT
70.0,42600000.0,AU
74.0,150000.0,AU
77.0,80000000.0,AU
70.0,100140523.8,US
61.0,75000000.0,AU
60.0,17998800.0,AU
63.0,20000000.0,AU
46.0,79300000.0,AU
0.0,160000000.0,CH
65.0,39180000.0,RU
62.0,100400000.0,IT
44.0,71600000.0,RU
62.0,30000000.0,US
60.0,100600000.0,GB
0.0,174600000.0,HU
69.0,7047000.0,FI
62.0,100200000.0,US
49.0,157400000.0,ES
61.0,90800000.0,US
66.0,18000000.0,AU
70.0,105200000.0,JP
66.0,4000000.0,US
62.0,786801.0,IT
61.0,8415640.6,US
81.0,81780000.0,FR
63.0,46597700.0,JP
60.0,5500000.0,AU
65.0,80000000.0,AU
64.0,88500000.0,US
69.0,11700000.0,AU
55.0,22000000.0,US
54.0,10000000.0,AU
57.0,18580700.6,US
76.0,122200000.0,JP
63.0,142000000.0,AU
69.0,103740000.0,MX
73.0,2000000.0,AU
66.0,39460000.0,NO
51.0,30000000.0,US
70.0,14000000.0,AU
63.0,87000000.0,FR
67.0,2000000.0,GB
63.0,75000000.0,AU
72.0,115500000.0,AU
66.0,7000000.0,AU
74.0,90000000.0,US
68.0,25000000.0,AU
70.0,42000000.0,AU
63.0,17000000.0,AU
80.0,55800000.0,ES
73.0,1250000.0,HK
55.0,80000000.0,US
59.0,32500000.0,AU
58.0,21500000.0,US
60.0,118000000.0,CA
68.0,5000000.0,AU
63.0,10000000.0,AU
66.0,123600000.0,AU
63.0,17820000.0,FR
72.0,6500000.0,AU
55.0,35000000.0,US
65.0,81000000.0,US
32.0,9641000.0,RU
67.0,94100000.0,AR
70.0,85600000.0,JP
66.0,40000000.0,GB
49.0,156000000.0,TH
66.0,54000000.0,AU
63.0,50000000.0,CA
78.0,87100000.0,DK
61.0,12000000.0,US
0.0,195000000.0,US
75.0,129600000.0,US
61.0,14080000.0,AU
68.0,118371600.0,KR
64.0,6800000.0,US
0.0,174600000.0,AU
67.0,135000000.0,AU
71.0,60000000.0,AU
65.0,50000000.0,AU
45.0,131500000.0,ES
70.0,40000000.0,AU
72.0,65000000.0,AU
77.0,2243662.0,MY
56.0,25000000.0,AU
62.0,14568914.8,US
82.0,133000.0,AU
60.0,14000000.0,ES
57.0,35000000.0,AU
61.0,16000000.0,AU
61.0,91400000.0,US
61.0,127000000.0,JP
69.0,29000000.0,CN
40.0,2500000.0,US
70.0,85600000.0,AU
53.0,5000000.0,AU
63.0,23000000.0,GB
79.0,28519270.6,US
48.0,148800000.0,US
59.0,6100000.0,US
50.0,7301100.0,US
41.0,118800000.0,PL
80.0,121400000.0,KR
57.0,6500000.0,US
56.0,10000.0,US
72.0,176000000.0,AU
64.0,1600000.0,AU
75.0,110800000.0,JP
60.0,18000000.0,AU
65.0,1500000.0,US
69.0,116400000.0,US
64.0,63260000.0,US
62.0,148400000.0,KR
54.0,7994000.0,US
67.0,27000000.0,AU
54.0,111000000.0,US
74.0,64000000.0,JP
75.0,57400000.0,JP
66.0,46000000.0,AU
64.0,40400000.0,US
74.0,61460000.0,AU
61.0,27000000.0,US
40.0,101800000.0,AU
55.0,500000.0,AU
55.0,4500000.0,US
62.0,190000000.0,US
59.0,9000000.0,US
70.0,8000000.0,AU
65.0,1000000.0,AU
61.0,173000000.0,GB
65.0,22000000.0,US
55.0,145100000.0,US
77.0,62000000.0,US
0.0,167540000.0,TW
63.0,18000000.0,US
57.0,2486600.0,GB
62.0,760000.0,JP
71.0,123600000.0,US
67.0,6600000.0,US
70.0,112800000.0,FR
57.0,80000000.0,AU
56.0,152000000.0,AU
55.0,78400000.0,AR
71.0,40000000.0,US
53.0,4860000.0,US
74.0,1000000.0,US
79.0,135000000.0,JP
73.0,1000000.0,KR
65.0,90000000.0,AU
70.0,93200000.0,US
75.0,101000000.0,US
64.0,51400000.0,US
68.0,2500000.0,AU
69.0,200000.0,AU
66.0,30000000.0,AU
59.0,78000000.0,FR
60.0,55000000.0,US
65.0,25000000.0,US
66.0,4000000.0,US
57.0,69000000.0,AU
80.0,750000.0,AU
74.0,12000000.0,AU
70.0,1400010.0,JP
68.0,20700000.0,AU
68.0,31000000.0,AU
79.0,47000000.0,SU
72.0,12500000.0,AU
80.0,1500000.0,AU
66.0,5000000.0,AU
73.0,53600000.0,US
55.0,12500000.0,US
59.0,135159000.0,IT
45.0,32000000.0,AU
55.0,127800000.0,KR
66.0,71000000.0,JP
48.0,148800000.0,US
66.0,23000000.0,AU
67.0,49000000.0,AU
61.0,86000000.0,US
57.0,30000000.0,AU
30.0,15541000.0,JP
10.0,201940000.0,KR
62.0,10000000.0,AU
64.0,42000000.0,US
57.0,155000000.0,CA
66.0,10000000.0,AU
65.0,10000000.0,US
66.0,78800000.0,US
70.0,10000000.0,AU
54.0,10000000.0,AU
61.0,79000000.0,US
68.0,120400000.0,US
67.0,136940000.0,US
47.0,117200000.0,US
68.0,38000000.0,AU
74.0,560000.0,GB
65.0,80800000.0,AU
76.0,172400000.0,JP
61.0,10860000.0,JP
36.0,350000.0,US
78.0,39055487.8,JP
60.0,81000000.0,FR
65.0,28600000.0,TH
41.0,114500000.0,TW
65.0,42320000.0,JP
0.0,185540000.0,KR
55.0,20000000.0,AU
62.0,38000000.0,AU
68.0,54200004.0,US
62.0,8280240.6,US
69.0,95000000.0,GB
54.0,2000000.0,US
54.0,76000000.0,US
60.0,25000000.0,AU
78.0,5070773.0,AU
71.0,75000000.0,AU
73.0,5300000.0,AU
57.0,119000000.0,US
62.0,105500000.0,US
53.0,97250080.0,US
73.0,8300000.0,AU
54.0,35000000.0,US
80.0,92400000.0,KR
54.0,18000000.0,US
65.0,1500000.0,US
48.0,149200000.0,US
64.0,109600000.0,GB
46.0,55000000.0,AU
65.0,52000000.0,US
64.0,20000000.0,US
83.0,56580000.0,AU
60.0,16000000.0,US
71.0,71800000.0,KR
76.0,1715000.0,JP
57.0,7585300.6,AU
62.0,45000000.0,US
73.0,20000000.0,AU
40.0,101800000.0,JP
61.0,3000000.0,US
62.0,18000000.0,AU
55.0,6261000.0,AU
61.0,90000000.0,AU
66.0,22000000.0,AU
0.0,174600000.0,IT
63.0,87000000.0,AU
63.0,45000000.0,AU
57.0,7880000.0,US
64.0,71460000.0,US
61.0,30000000.0,AU
57.0,114800000.0,JP
47.0,11000000.0,US
60.0,12000000.0,AU
69.0,13000000.0,AU
51.0,50000000.0,US
49.0,3500000.0,US
69.0,22000000.0,AU
62.0,73600000.0,GB
63.0,19200000.0,AU
70.0,40200120.0,JP
64.0,12000000.0,US
55.0,52000000.0,AU
68.0,80600000.0,ID
61.0,110000000.0,AU
61.0,8000000.0,US
78.0,33211149.2,AU
61.0,4200000.0,AU
68.0,56804639.8,US
51.0,103200000.0,US
55.0,99400000.0,ES
73.0,19201483.0,ES
61.0,25000000.0,US
74.0,79500000.0,US
59.0,25000000.0,AU
68.0,143700000.0,AU
73.0,80000000.0,AU
69.0,65000000.0,AU
55.0,141000000.0,GB
73.0,123600000.0,JP
72.0,26000000.0,US
53.0,14000000.0,FR
68.0,85800000.0,US
77.0,32400000.0,US
80.0,96400000.0,JP
68.0,10000000.0,FR
74.0,12000000.0,US
54.0,40000000.0,AU
56.0,800000.0,US
76.0,103000000.0,AU
60.0,1300000.0,US
73.0,13000000.0,AU
60.0,22000000.0,AU
40.0,118800000.0,AU
69.0,17000000.0,AU
83.0,250000.0,JP
76.0,7900000.0,GB
69.0,23000000.0,US
53.0,3420000.0,US
68.0,50900000.0,AU
17.0,12001040.0,KR
64.0,42360000.0,US
70.0,4422952.0,AU
67.0,6000000.0,US
55.0,22825817.8,GB
49.0,177400000.0,ES
57.0,3528009.2,AU
69.0,12500000.0,US
71.0,27874800.0,IT
57.0,156600000.0,US
63.0,7500000.0,AU
69.0,94400000.0,US
66.0,63460000.0,AU
44.0,373000.0,US
78.0,111800000.0,US
71.0,13000000.0,AU
52.0,35000000.0,US
70.0,117780000.0,MX
60.0,82000000.0,PH
56.0,115000000.0,AR
66.0,32000000.0,AU
74.0,67800000.0,AU
62.0,22000000.0,AU
63.0,16000000.0,US
73.0,22000000.0,AU
68.0,45000000.0,AU
50.0,21000000.0,US
59.0,5838800.0,JP
71.0,20000000.0,AU
76.0,4500000.0,AU
60.0,587211.0,US
61.0,6180000.0,AU
51.0,6500000.0,AU
79.0,128800000.0,KR
73.0,2600000.0,AU
81.0,1350000.0,AU
64.0,92600000.0,AU
68.0,109000000.0,AU
71.0,139800000.0,JP
79.0,1288000.0,AU
83.0,159000000.0,US
59.0,10330000.0,AU
63.0,8000000.0,AU
51.0,89600000.0,JP
67.0,4000000.0,AU
61.0,22900000.0,US
54.0,16000000.0,AU
71.0,2412000.0,AU
67.0,5000000.0,AU
61.0,127400000.0,AU
80.0,136000000.0,FR
81.0,209000000.0,US
62.0,27000000.0,US
55.0,49200000.0,DE
59.0,88000000.0,PL
71.0,7075038.0,RU
67.0,18000000.0,AU
54.0,4740000.0,US
60.0,25000000.0,AU
63.0,32000000.0,AU
60.0,84000000.0,JP
44.0,112600000.0,KR
74.0,85000000.0,FR
75.0,122700000.0,JP
80.0,102200000.0,US
76.0,5389600.0,SU
74.0,3477000.0,IT
66.0,5900000.0,AU
58.0,18000000.0,AU
69.0,30000000.0,AU
72.0,28000000.0,AU
73.0,48600000.0,JP
63.0,131400000.0,US
58.0,50000000.0,AU
64.0,102000000.0,CN
0.0,167540000.0,TH
63.0,6548225.8,AU
55.0,24625000.0,FR
67.0,116800000.0,US
70.0,152000000.0,US
57.0,6500000.0,AU
60.0,1500000.0,AU
77.0,8500000.0,AU
55.0,108000000.0,US
49.0,47000000.0,AU
74.0,5947948.0,AU
59.0,10000000.0,US
73.0,90000000.0,AU
55.0,8000000.0,AU
69.0,56000004.0,AU
60.0,4000000.0,US
68.0,10000000.0,AU
62.0,30000000.0,AU
61.0,73000000.0,AU
59.0,29000000.0,AU
79.0,108200000.0,US
73.0,25000000.0,AU
55.0,8540000.0,AU
68.0,85200000.0,US
69.0,12400004.0,KR
59.0,9438800.0,AU
60.0,68400000.0,AU
64.0,1950000.0,US
68.0,82000000.0,US
0.0,264940000.0,FR
56.0,47000000.0,US
63.0,150000000.0,BR
67.0,7000000.0,RU
43.0,139800000.0,JP
55.0,28000000.0,US
61.0,50000000.0,US
68.0,70440000.0,JP
68.0,132500000.0,AU
61.0,40000000.0,US
64.0,2792657.0,ES
39.0,118800000.0,US
64.0,90544000.0,AU
71.0,163000000.0,JP
60.0,12000000.0,AU
73.0,25937792.0,HK
62.0,25000000.0,AU
69.0,10000000.0,AU
62.0,80000000.0,US
59.0,104600000.0,US
74.0,10192000.0,HK
67.0,1522860.0,UA
52.0,90800000.0,US
62.0,6000000.0,US
0.0,141600000.0,SE
40.0,101800000.0,US
0.0,22.0,VN
71.0,20000000.0,AU
57.0,128000000.0,AU
60.0,37500000.0,AU
59.0,86400000.0,DE
55.0,12500000.0,US
65.0,37595000.0,AU
76.0,750000.0,AU
66.0,650000.0,AU
64.0,43020000.0,US
68.0,103040000.0,FR
72.0,62400000.0,AU
68.0,144200000.0,AU
70.0,159940523.8,JP
65.0,118800000.0,HK
68.0,250000.0,AU
63.0,120000000.0,US
68.0,80600000.0,MX
75.0,134000000.0,KR
44.0,120100000.0,DE
66.0,70700000.0,US
65.0,5989313.0,ES
62.0,99400000.0,US
40.0,101800000.0,HK
69.0,10000000.0,US
65.0,39780000.0,HK
70.0,105740523.8,US
69.0,68400000.0,US
62.0,24000000.0,AU
78.0,2000000.0,AU
72.0,20000000.0,US
70.0,23000000.0,AU
67.0,7000000.0,US
65.0,10000000.0,US
77.0,6000000.0,AU
54.0,2960017.8,US
73.0,25000000.0,US
62.0,38200000.0,US
69.0,115660000.0,IT
46.0,5000000.0,CA
59.0,12000000.0,AU
74.0,8500000.0,JP
72.0,25000000.0,IE
55.0,12000000.0,AU
75.0,8650000.0,AU
73.0,688960.0,NO
69.0,101000000.0,JP
76.0,187000000.0,US
60.0,30000000.0,AU
80.0,77100000.0,US
64.0,106500000.0,US
70.0,131000000.0,AU
71.0,64660616.4,FR
46.0,107000000.0,KR
71.0,6000000.0,AU
75.0,98800000.0,US
74.0,101800000.0,US
67.0,5170496.6,US
79.0,980000.0,US
61.0,43000000.0,US
